312 	58 	57	VWC 	58 
314 	57 	57	VWC 	57 
314 	57 	57	VWC 	57 
316 	56 	57	VWC 	56 
316 	56 	57	VWC 	56 
318 	57 	57	VWC 	57 
318 	57 	57	VWC 	57 
320 	57 	57	VWC 	57 
320 	57 	57	VWC 	57 
322 	57 	57	VWC 	57 
322 	57 	57	VWC 	57 
324 	59 	57	VWC 	59 
324 	59 	57	VWC 	59 
326 	57 	57	VWC 	57 
326 	57 	57	VWC 	57 
328 	56 	57	VWC 	56 
328 	56 	57	VWC 	56 
330 	57 	57	VWC 	57 
330 	57 	57	VWC 	57 
332 	58 	57	VWC 	58 
332 	58 	57	VWC 	58 
334 	57 	57	VWC 	57 
334 	57 	57	VWC 	57 
336 	57 	57	VWC 	57 
336 	57 	57	VWC 	57 
338 	58 	57	VWC 	58 
338 	58 	57	VWC 	58 
340 	57 	57	VWC 	57 
340 	57 	57	VWC 	57 
342 	58 	57	VWC 	58 
342 	58 	57	VWC 	58 
344 	57 	57	VWC 	57 
344 	57 	57	VWC 	57 
346 	56 	57	VWC 	56 
346 	56 	57	VWC 	56 
348 	57 	57	VWC 	57 
348 	57 	57	VWC 	57 
350 	57 	57	VWC 	57 
350 	57 	57	VWC 	57 
352 	57 	57	VWC 	57 
352 	57 	57	VWC 	57 
354 	57 	57	VWC 	57 
354 	57 	57	VWC 	57 
356 	56 	57	VWC 	56 
356 	56 	57	VWC 	56 
358 	58 	57	VWC 	58 
358 	58 	57	VWC 	58 
360 	58 	57	VWC 	58 
360 	58 	57	VWC 	58 
362 	57 	57	VWC 	57 
362 	57 	57	VWC 	57 
364 	56 	56	VWC 	56 
364 	56 	56	VWC 	56 
366 	58 	57	VWC 	58 
366 	58 	57	VWC 	58 
368 	57 	57	VWC 	57 
368 	57 	57	VWC 	57 
370 	58 	57	VWC 	58 
370 	58 	57	VWC 	58 
372 	58 	57	VWC 	58 
372 	58 	57	VWC 	58 
374 	57 	57	VWC 	57 
374 	57 	57	VWC 	57 
376 	58 	57	VWC 	58 
376 	58 	57	VWC 	58 
378 	57 	57	VWC 	57 
378 	57 	57	VWC 	57 
380 	58 	57	VWC 	58 
380 	58 	57	VWC 	58 
382 	58 	57	VWC 	58 
382 	58 	57	VWC 	58 
384 	59 	57	VWC 	59 
384 	59 	57	VWC 	59 
386 	56 	57	VWC 	56 
386 	56 	57	VWC 	56 
388 	58 	57	VWC 	58 
388 	58 	57	VWC 	58 
390 	57 	57	VWC 	57 
390 	57 	57	VWC 	57 
392 	58 	57	VWC 	58 
392 	58 	57	VWC 	58 
394 	59 	57	VWC 	59 
394 	59 	57	VWC 	59 
396 	57 	57	VWC 	57 
396 	57 	57	VWC 	57 
398 	60 	58	VWC 	60 
398 	60 	58	VWC 	60 
400 	58 	58	VWC 	58 
400 	58 	58	VWC 	58 
402 	56 	57	VWC 	56 
402 	56 	57	VWC 	56 
404 	59 	57	VWC 	59 
404 	59 	57	VWC 	59 
406 	57 	57	VWC 	57 
406 	57 	57	VWC 	57 
408 	59 	58	VWC 	59 
408 	59 	58	VWC 	59 
410 	57 	58	VWC 	57 
410 	57 	58	VWC 	57 
412 	59 	58	VWC 	59 
412 	59 	58	VWC 	59 
414 	57 	57	VWC 	57 
414 	57 	57	VWC 	57 
416 	56 	57	VWC 	56 
416 	56 	57	VWC 	56 
418 	58 	57	VWC 	58 
418 	58 	57	VWC 	58 
420 	57 	57	VWC 	57 
420 	57 	57	VWC 	57 
422 	57 	57	VWC 	57 
422 	57 	57	VWC 	57 
424 	59 	57	VWC 	59 
424 	59 	57	VWC 	59 
426 	58 	57	VWC 	58 
426 	58 	57	VWC 	58 
428 	57 	57	VWC 	57 
428 	57 	57	VWC 	57 
430 	57 	57	VWC 	57 
430 	57 	57	VWC 	57 
432 	57 	57	VWC 	57 
432 	57 	57	VWC 	57 
434 	58 	57	VWC 	58 
434 	58 	57	VWC 	58 
436 	56 	57	VWC 	56 
436 	56 	57	VWC 	56 
438 	57 	57	VWC 	57 
438 	57 	57	VWC 	57 
440 	56 	57	VWC 	56 
440 	56 	57	VWC 	56 
442 	58 	57	VWC 	58 
442 	58 	57	VWC 	58 
444 	58 	57	VWC 	58 
444 	58 	57	VWC 	58 
446 	58 	57	VWC 	58 
446 	58 	57	VWC 	58 
448 	58 	57	VWC 	58 
448 	58 	57	VWC 	58 
450 	57 	57	VWC 	57 
450 	57 	57	VWC 	57 
452 	57 	57	VWC 	57 
452 	57 	57	VWC 	57 
454 	57 	57	VWC 	57 
454 	57 	57	VWC 	57 
456 	59 	57	VWC 	59 
456 	59 	57	VWC 	59 
458 	57 	57	VWC 	57 
458 	57 	57	VWC 	57 
460 	57 	57	VWC 	57 
460 	57 	57	VWC 	57 
462 	57 	57	VWC 	57 
462 	57 	57	VWC 	57 
464 	58 	57	VWC 	58 
464 	58 	57	VWC 	58 
466 	56 	57	VWC 	56 
466 	56 	57	VWC 	56 
468 	57 	57	VWC 	57 
468 	57 	57	VWC 	57 
470 	57 	57	VWC 	57 
470 	57 	57	VWC 	57 
472 	58 	57	VWC 	58 
472 	58 	57	VWC 	58 
474 	59 	57	VWC 	59 
474 	59 	57	VWC 	59 
476 	57 	57	VWC 	57 
476 	57 	57	VWC 	57 
478 	58 	57	VWC 	58 
478 	58 	57	VWC 	58 
480 	57 	57	VWC 	57 
480 	57 	57	VWC 	57 
482 	58 	57	VWC 	58 
482 	58 	57	VWC 	58 
484 	58 	57	VWC 	58 
484 	58 	57	VWC 	58 
486 	57 	57	VWC 	57 
486 	57 	57	VWC 	57 
488 	57 	57	VWC 	57 
488 	57 	57	VWC 	57 
490 	58 	57	VWC 	58 
490 	58 	57	VWC 	58 
492 	57 	57	VWC 	57 
492 	57 	57	VWC 	57 
494 	57 	57	VWC 	57 
494 	57 	57	VWC 	57 
496 	57 	57	VWC 	57 
496 	57 	57	VWC 	57 
498 	56 	57	VWC 	56 
498 	56 	57	VWC 	56 
500 	59 	57	VWC 	59 
500 	59 	57	VWC 	59 
502 	58 	57	VWC 	58 
502 	58 	57	VWC 	58 
504 	57 	57	VWC 	57 
504 	57 	57	VWC 	57 
506 	58 	57	VWC 	58 
506 	58 	57	VWC 	58 
508 	57 	57	VWC 	57 
508 	57 	57	VWC 	57 
510 	58 	57	VWC 	58 
510 	58 	57	VWC 	58 
512 	56 	57	VWC 	56 
512 	56 	57	VWC 	56 
514 	57 	57	VWC 	57 
514 	57 	57	VWC 	57 
516 	57 	57	VWC 	57 
516 	57 	57	VWC 	57 
518 	57 	57	VWC 	57 
518 	57 	57	VWC 	57 
520 	60 	57	VWC 	60 
520 	60 	57	VWC 	60 
522 	58 	57	VWC 	58 
522 	58 	57	VWC 	58 
524 	57 	57	VWC 	57 
524 	57 	57	VWC 	57 
526 	57 	57	VWC 	57 
526 	57 	57	VWC 	57 
528 	60 	57	VWC 	60 
528 	60 	57	VWC 	60 
530 	58 	57	VWC 	58 
530 	58 	57	VWC 	58 
532 	57 	57	VWC 	57 
532 	57 	57	VWC 	57 
534 	58 	57	VWC 	58 
534 	58 	57	VWC 	58 
536 	59 	58	VWC 	59 
536 	59 	58	VWC 	59 
538 	57 	58	VWC 	57 
538 	57 	58	VWC 	57 
540 	58 	57	VWC 	58 
540 	58 	57	VWC 	58 
542 	58 	57	VWC 	58 
542 	58 	57	VWC 	58 
544 	58 	58	VWC 	58 
544 	58 	58	VWC 	58 
546 	56 	57	VWC 	56 
546 	56 	57	VWC 	56 
548 	57 	57	VWC 	57 
548 	57 	57	VWC 	57 
550 	57 	57	VWC 	57 
550 	57 	57	VWC 	57 
552 	59 	57	VWC 	59 
552 	59 	57	VWC 	59 
554 	57 	57	VWC 	57 
554 	57 	57	VWC 	57 
556 	58 	57	VWC 	58 
556 	58 	57	VWC 	58 
558 	56 	57	VWC 	56 
558 	56 	57	VWC 	56 
560 	57 	57	VWC 	57 
560 	57 	57	VWC 	57 
562 	57 	57	VWC 	57 
562 	57 	57	VWC 	57 
564 	58 	57	VWC 	58 
564 	58 	57	VWC 	58 
566 	57 	57	VWC 	57 
566 	57 	57	VWC 	57 
568 	57 	57	VWC 	57 
568 	57 	57	VWC 	57 
570 	58 	57	VWC 	58 
570 	58 	57	VWC 	58 
572 	56 	57	VWC 	56 
572 	56 	57	VWC 	56 
574 	58 	57	VWC 	58 
574 	58 	57	VWC 	58 
576 	57 	57	VWC 	57 
576 	57 	57	VWC 	57 
578 	57 	57	VWC 	57 
578 	57 	57	VWC 	57 
580 	58 	57	VWC 	58 
580 	58 	57	VWC 	58 
582 	58 	57	VWC 	58 
582 	58 	57	VWC 	58 
584 	56 	57	VWC 	56 
584 	56 	57	VWC 	56 
586 	57 	57	VWC 	57 
586 	57 	57	VWC 	57 
588 	58 	57	VWC 	58 
588 	58 	57	VWC 	58 
590 	56 	57	VWC 	56 
590 	56 	57	VWC 	56 
592 	58 	57	VWC 	58 
592 	58 	57	VWC 	58 
594 	57 	57	VWC 	57 
594 	57 	57	VWC 	57 
596 	56 	57	VWC 	56 
596 	56 	57	VWC 	56 
598 	57 	57	VWC 	57 
598 	57 	57	VWC 	57 
600 	59 	57	VWC 	59 
600 	59 	57	VWC 	59 
602 	56 	57	VWC 	56 
602 	56 	57	VWC 	56 
604 	56 	57	VWC 	56 
604 	56 	57	VWC 	56 
606 	57 	57	VWC 	57 
606 	57 	57	VWC 	57 
608 	57 	56	VWC 	57 
608 	57 	56	VWC 	57 
610 	56 	56	VWC 	56 
610 	56 	56	VWC 	56 
612 	58 	56	VWC 	58 
612 	58 	56	VWC 	58 
614 	57 	56	VWC 	57 
614 	57 	56	VWC 	57 
616 	57 	57	VWC 	57 
616 	57 	57	VWC 	57 
618 	57 	57	VWC 	57 
618 	57 	57	VWC 	57 
620 	56 	56	VWC 	56 
620 	56 	56	VWC 	56 
622 	58 	56	VWC 	58 
622 	58 	56	VWC 	58 
624 	55 	56	VWC 	55 
624 	55 	56	VWC 	55 
626 	57 	56	VWC 	57 
626 	57 	56	VWC 	57 
628 	56 	56	VWC 	56 
628 	56 	56	VWC 	56 
630 	57 	56	VWC 	57 
630 	57 	56	VWC 	57 
632 	59 	56	VWC 	59 
632 	59 	56	VWC 	59 
634 	59 	57	VWC 	59 
634 	59 	57	VWC 	59 
636 	57 	57	VWC 	57 
636 	57 	57	VWC 	57 
638 	57 	57	VWC 	57 
638 	57 	57	VWC 	57 
640 	58 	57	VWC 	58 
640 	58 	57	VWC 	58 
642 	59 	57	VWC 	59 
642 	59 	57	VWC 	59 
644 	57 	57	VWC 	57 
644 	57 	57	VWC 	57 
646 	56 	57	VWC 	56 
646 	56 	57	VWC 	56 
648 	59 	57	VWC 	59 
648 	59 	57	VWC 	59 
650 	56 	57	VWC 	56 
650 	56 	57	VWC 	56 
652 	57 	57	VWC 	57 
652 	57 	57	VWC 	57 
654 	56 	57	VWC 	56 
654 	56 	57	VWC 	56 
656 	57 	57	VWC 	57 
656 	57 	57	VWC 	57 
658 	58 	57	VWC 	58 
658 	58 	57	VWC 	58 
660 	58 	57	VWC 	58 
660 	58 	57	VWC 	58 
662 	56 	57	VWC 	56 
662 	56 	57	VWC 	56 
664 	57 	57	VWC 	57 
664 	57 	57	VWC 	57 
666 	58 	57	VWC 	58 
666 	58 	57	VWC 	58 
668 	57 	57	VWC 	57 
668 	57 	57	VWC 	57 
670 	58 	57	VWC 	58 
670 	58 	57	VWC 	58 
672 	57 	57	VWC 	57 
672 	57 	57	VWC 	57 
674 	58 	57	VWC 	58 
674 	58 	57	VWC 	58 
676 	55 	57	VWC 	55 
676 	55 	57	VWC 	55 
678 	57 	57	VWC 	57 
678 	57 	57	VWC 	57 
680 	56 	56	VWC 	56 
680 	56 	56	VWC 	56 
682 	57 	57	VWC 	57 
682 	57 	57	VWC 	57 
684 	57 	57	VWC 	57 
684 	57 	57	VWC 	57 
686 	57 	56	VWC 	57 
686 	57 	56	VWC 	57 
688 	57 	56	VWC 	57 
688 	57 	56	VWC 	57 
690 	59 	57	VWC 	59 
690 	59 	57	VWC 	59 
692 	59 	57	VWC 	59 
692 	59 	57	VWC 	59 
694 	57 	57	VWC 	57 
694 	57 	57	VWC 	57 
696 	59 	57	VWC 	59 
696 	59 	57	VWC 	59 
698 	59 	57	VWC 	59 
698 	59 	57	VWC 	59 
700 	58 	57	VWC 	58 
700 	58 	57	VWC 	58 
702 	57 	57	VWC 	57 
702 	57 	57	VWC 	57 
704 	58 	58	VWC 	58 
704 	58 	58	VWC 	58 
706 	57 	58	VWC 	57 
706 	57 	58	VWC 	57 
708 	58 	58	VWC 	58 
708 	58 	58	VWC 	58 
710 	58 	58	VWC 	58 
710 	58 	58	VWC 	58 
712 	58 	57	VWC 	58 
712 	58 	57	VWC 	58 
714 	57 	57	VWC 	57 
714 	57 	57	VWC 	57 
716 	56 	57	VWC 	56 
716 	56 	57	VWC 	56 
718 	57 	57	VWC 	57 
718 	57 	57	VWC 	57 
720 	56 	57	VWC 	56 
720 	56 	57	VWC 	56 
722 	57 	57	VWC 	57 
722 	57 	57	VWC 	57 
724 	57 	57	VWC 	57 
724 	57 	57	VWC 	57 
726 	57 	57	VWC 	57 
726 	57 	57	VWC 	57 
728 	56 	56	VWC 	56 
728 	56 	56	VWC 	56 
730 	65 	57	VWC 	65 
730 	65 	57	VWC 	65 
732 	64 	58	VWC 	64 
732 	64 	58	VWC 	64 
734 	64 	58	VWC 	64 
734 	64 	58	VWC 	64 
736 	64 	59	VWC 	64 
736 	64 	59	VWC 	64 
738 	65 	60	VWC 	65 
738 	65 	60	VWC 	65 
740 	66 	61	VWC 	66 
740 	66 	61	VWC 	66 
742 	66 	62	VWC 	66 
742 	66 	62	VWC 	66 
744 	66 	63	VWC 	66 
744 	66 	63	VWC 	66 
746 	67 	64	VWC 	67 
746 	67 	64	VWC 	67 
748 	67 	65	VWC 	67 
748 	67 	65	VWC 	67 
750 	67 	65	VWC 	67 
750 	67 	65	VWC 	67 
752 	67 	65	VWC 	67 
752 	67 	65	VWC 	67 
754 	67 	66	VWC 	67 
754 	67 	66	VWC 	67 
756 	67 	66	VWC 	67 
756 	67 	66	VWC 	67 
758 	68 	66	VWC 	68 
758 	68 	66	VWC 	68 
760 	68 	67	VWC 	68 
760 	68 	67	VWC 	68 
762 	68 	67	VWC 	68 
762 	68 	67	VWC 	68 
764 	68 	67	VWC 	68 
764 	68 	67	VWC 	68 
766 	68 	67	VWC 	68 
766 	68 	67	VWC 	68 
768 	68 	67	VWC 	68 
768 	68 	67	VWC 	68 
770 	68 	67	VWC 	68 
770 	68 	67	VWC 	68 
772 	68 	67	VWC 	68 
772 	68 	67	VWC 	68 
774 	68 	67	VWC 	68 
774 	68 	67	VWC 	68 
776 	68 	68	VWC 	68 
776 	68 	68	VWC 	68 
778 	68 	68	VWC 	68 
778 	68 	68	VWC 	68 
780 	68 	68	VWC 	68 
780 	68 	68	VWC 	68 
782 	68 	68	VWC 	68 
782 	68 	68	VWC 	68 
784 	68 	68	VWC 	68 
784 	68 	68	VWC 	68 
786 	68 	68	VWC 	68 
786 	68 	68	VWC 	68 
788 	68 	68	VWC 	68 
788 	68 	68	VWC 	68 
790 	68 	68	VWC 	68 
790 	68 	68	VWC 	68 
792 	68 	68	VWC 	68 
792 	68 	68	VWC 	68 
794 	68 	68	VWC 	68 
794 	68 	68	VWC 	68 
796 	69 	68	VWC 	69 
796 	69 	68	VWC 	69 
798 	68 	68	VWC 	68 
798 	68 	68	VWC 	68 
800 	68 	68	VWC 	68 
800 	68 	68	VWC 	68 
802 	68 	68	VWC 	68 
802 	68 	68	VWC 	68 
804 	68 	68	VWC 	68 
804 	68 	68	VWC 	68 
806 	69 	68	VWC 	69 
806 	69 	68	VWC 	69 
808 	68 	68	VWC 	68 
808 	68 	68	VWC 	68 
810 	68 	68	VWC 	68 
810 	68 	68	VWC 	68 
812 	69 	68	VWC 	69 
812 	69 	68	VWC 	69 
814 	69 	68	VWC 	69 
814 	69 	68	VWC 	69 
816 	69 	68	VWC 	69 
816 	69 	68	VWC 	69 
818 	69 	68	VWC 	69 
818 	69 	68	VWC 	69 
820 	69 	68	VWC 	69 
820 	69 	68	VWC 	69 
822 	69 	68	VWC 	69 
822 	69 	68	VWC 	69 
824 	69 	68	VWC 	69 
824 	69 	68	VWC 	69 
826 	69 	68	VWC 	69 
826 	69 	68	VWC 	69 
828 	69 	68	VWC 	69 
828 	69 	68	VWC 	69 
830 	68 	68	VWC 	68 
830 	68 	68	VWC 	68 
832 	69 	68	VWC 	69 
832 	69 	68	VWC 	69 
834 	69 	68	VWC 	69 
834 	69 	68	VWC 	69 
836 	69 	68	VWC 	69 
836 	69 	68	VWC 	69 
838 	68 	68	VWC 	68 
838 	68 	68	VWC 	68 
840 	69 	68	VWC 	69 
840 	69 	68	VWC 	69 
842 	68 	68	VWC 	68 
842 	68 	68	VWC 	68 
844 	68 	68	VWC 	68 
844 	68 	68	VWC 	68 
846 	68 	68	VWC 	68 
846 	68 	68	VWC 	68 
848 	68 	68	VWC 	68 
848 	68 	68	VWC 	68 
850 	68 	68	VWC 	68 
850 	68 	68	VWC 	68 
852 	68 	68	VWC 	68 
852 	68 	68	VWC 	68 
854 	68 	68	VWC 	68 
854 	68 	68	VWC 	68 
856 	68 	68	VWC 	68 
856 	68 	68	VWC 	68 
858 	68 	68	VWC 	68 
858 	68 	68	VWC 	68 
860 	68 	68	VWC 	68 
860 	68 	68	VWC 	68 
862 	68 	68	VWC 	68 
862 	68 	68	VWC 	68 
864 	68 	68	VWC 	68 
864 	68 	68	VWC 	68 
866 	68 	68	VWC 	68 
866 	68 	68	VWC 	68 
868 	68 	68	VWC 	68 
868 	68 	68	VWC 	68 
870 	68 	68	VWC 	68 
870 	68 	68	VWC 	68 
872 	68 	68	VWC 	68 
872 	68 	68	VWC 	68 
874 	68 	68	VWC 	68 
874 	68 	68	VWC 	68 
876 	68 	68	VWC 	68 
876 	68 	68	VWC 	68 
878 	68 	68	VWC 	68 
878 	68 	68	VWC 	68 
880 	68 	68	VWC 	68 
880 	68 	68	VWC 	68 
882 	68 	68	VWC 	68 
882 	68 	68	VWC 	68 
884 	69 	68	VWC 	69 
884 	69 	68	VWC 	69 
886 	68 	68	VWC 	68 
886 	68 	68	VWC 	68 
888 	69 	68	VWC 	69 
888 	69 	68	VWC 	69 
890 	69 	68	VWC 	69 
890 	69 	68	VWC 	69 
892 	69 	68	VWC 	69 
892 	69 	68	VWC 	69 
894 	69 	68	VWC 	69 
894 	69 	68	VWC 	69 
896 	69 	68	VWC 	69 
896 	69 	68	VWC 	69 
898 	69 	68	VWC 	69 
898 	69 	68	VWC 	69 
900 	69 	68	VWC 	69 
900 	69 	68	VWC 	69 
902 	69 	68	VWC 	69 
902 	69 	68	VWC 	69 
904 	69 	68	VWC 	69 
904 	69 	68	VWC 	69 
906 	69 	69	VWC 	69 
906 	69 	69	VWC 	69 
908 	69 	69	VWC 	69 
908 	69 	69	VWC 	69 
910 	69 	69	VWC 	69 
910 	69 	69	VWC 	69 
912 	69 	69	VWC 	69 
912 	69 	69	VWC 	69 
914 	69 	69	VWC 	69 
914 	69 	69	VWC 	69 
916 	69 	69	VWC 	69 
916 	69 	69	VWC 	69 
918 	69 	69	VWC 	69 
918 	69 	69	VWC 	69 
920 	69 	69	VWC 	69 
920 	69 	69	VWC 	69 
922 	69 	69	VWC 	69 
922 	69 	69	VWC 	69 
924 	69 	69	VWC 	69 
924 	69 	69	VWC 	69 
926 	69 	69	VWC 	69 
926 	69 	69	VWC 	69 
928 	69 	69	VWC 	69 
928 	69 	69	VWC 	69 
930 	69 	69	VWC 	69 
930 	69 	69	VWC 	69 
932 	69 	69	VWC 	69 
932 	69 	69	VWC 	69 
934 	69 	69	VWC 	69 
934 	69 	69	VWC 	69 
936 	69 	69	VWC 	69 
936 	69 	69	VWC 	69 
938 	69 	69	VWC 	69 
938 	69 	69	VWC 	69 
940 	69 	69	VWC 	69 
940 	69 	69	VWC 	69 
942 	69 	69	VWC 	69 
942 	69 	69	VWC 	69 
944 	69 	69	VWC 	69 
944 	69 	69	VWC 	69 
946 	69 	69	VWC 	69 
946 	69 	69	VWC 	69 
948 	69 	69	VWC 	69 
948 	69 	69	VWC 	69 
950 	69 	69	VWC 	69 
950 	69 	69	VWC 	69 
952 	69 	69	VWC 	69 
952 	69 	69	VWC 	69 
954 	69 	69	VWC 	69 
954 	69 	69	VWC 	69 
956 	69 	69	VWC 	69 
956 	69 	69	VWC 	69 
958 	69 	69	VWC 	69 
958 	69 	69	VWC 	69 
960 	69 	69	VWC 	69 
960 	69 	69	VWC 	69 
962 	69 	69	VWC 	69 
962 	69 	69	VWC 	69 
964 	69 	69	VWC 	69 
964 	69 	69	VWC 	69 
966 	69 	69	VWC 	69 
966 	69 	69	VWC 	69 
968 	70 	69	VWC 	70 
968 	70 	69	VWC 	70 
970 	69 	69	VWC 	69 
970 	69 	69	VWC 	69 
972 	69 	69	VWC 	69 
972 	69 	69	VWC 	69 
974 	69 	69	VWC 	69 
974 	69 	69	VWC 	69 
976 	70 	69	VWC 	70 
976 	70 	69	VWC 	70 
978 	69 	69	VWC 	69 
978 	69 	69	VWC 	69 
980 	70 	69	VWC 	70 
980 	70 	69	VWC 	70 
982 	70 	69	VWC 	70 
982 	70 	69	VWC 	70 
984 	70 	69	VWC 	70 
984 	70 	69	VWC 	70 
986 	69 	69	VWC 	69 
986 	69 	69	VWC 	69 
988 	70 	69	VWC 	70 
988 	70 	69	VWC 	70 
990 	70 	69	VWC 	70 
990 	70 	69	VWC 	70 
992 	69 	69	VWC 	69 
992 	69 	69	VWC 	69 
994 	69 	69	VWC 	69 
994 	69 	69	VWC 	69 
996 	69 	69	VWC 	69 
996 	69 	69	VWC 	69 
998 	70 	69	VWC 	70 
998 	70 	69	VWC 	70 
1000 	70 	69	VWC 	70 
1000 	70 	69	VWC 	70 
1002 	70 	69	VWC 	70 
1002 	70 	69	VWC 	70 
1004 	69 	69	VWC 	69 
1004 	69 	69	VWC 	69 
1006 	70 	69	VWC 	70 
1006 	70 	69	VWC 	70 
1008 	70 	69	VWC 	70 
1008 	70 	69	VWC 	70 
1010 	70 	69	VWC 	70 
1010 	70 	69	VWC 	70 
1012 	70 	69	VWC 	70 
1012 	70 	69	VWC 	70 
1014 	70 	69	VWC 	70 
1014 	70 	69	VWC 	70 
1016 	70 	69	VWC 	70 
1016 	70 	69	VWC 	70 
1018 	70 	69	VWC 	70 
1018 	70 	69	VWC 	70 
1020 	70 	69	VWC 	70 
